order_id,order_date,ship_date,customer_id,region,state,category,sub_category,product_id,sales,quantity,discount,profit
CA-2021-105763,2021-02-17,2021-02-20,CG-1108,Central,Illinois,Technology,Phones,PHO-18681,614.03,1,0.1,158.14
CA-2021-105764,2022-07-16,2022-07-20,CG-1176,South,Ohio,Office Supplies,Paper,PAP-93066,2502.61,9,0.2,122.66
CA-2021-105765,2022-07-01,2022-07-05,CG-1005,Central,Texas,Technology,Copiers,COP-86901,1691.21,7,0,396.3
CA-2021-105766,2022-05-20,2022-05-23,CG-1079,East,New York,Technology,Accessories,ACC-13808,178.85,2,0.3,67.88
CA-2021-105767,2022-06-24,2022-06-30,CG-1088,East,California,Furniture,Furnishings,FUR-72750,2763.04,3,0,-474.14
CA-2021-105768,2022-02-28,2022-03-05,CG-1129,East,New York,Furniture,Furnishings,FUR-50631,2688.81,6,0,901.69
CA-2021-105769,2022-09-16,2022-09-20,CG-1011,Central,Washington,Furniture,Furnishings,FUR-53807,826.53,10,0,19.87
CA-2021-105770,2022-11-05,2022-11-06,CG-1072,South,Florida,Office Supplies,Appliances,APP-12864,2743.53,3,0.5,-466.9
CA-2021-105771,2022-06-21,2022-06-28,CG-1098,West,Texas,Office Supplies,Supplies,SUP-31679,1631.38,8,0,582.71
CA-2021-105772,2022-06-19,2022-06-26,CG-1141,East,Texas,Office Supplies,Fasteners,FAS-99565,351.4,4,0.3,-29.8
CA-2021-105773,2021-03-17,2021-03-18,CG-1054,Central,Michigan,Furniture,Tables,TAB-28270,2245.87,1,0,-257.89
CA-2021-105774,2021-07-23,2021-07-26,CG-1094,South,New York,Furniture,Tables,TAB-76592,525.9,5,0.3,-79.09
CA-2021-105775,2022-06-28,2022-06-30,CG-1079,West,Pennsylvania,Furniture,Tables,TAB-46653,2559.43,5,0,72.49
CA-2021-105776,2021-08-14,2021-08-21,CG-1180,West,Illinois,Technology,Machines,MAC-55346,1756.78,2,0.3,441.69
CA-2021-105777,2022-11-12,2022-11-15,CG-1059,East,Illinois,Office Supplies,Fasteners,FAS-12106,1954.66,5,0.3,-118.12
CA-2021-105778,2021-08-11,2021-08-12,CG-1169,Central,Florida,Technology,Machines,MAC-54982,1644.83,2,0.2,-212.22
CA-2021-105779,2021-01-04,2021-01-11,CG-1008,Central,Washington,Office Supplies,Binders,BIN-18258,1808.95,6,0.5,219.29
CA-2021-105780,2022-08-07,2022-08-13,CG-1045,West,Michigan,Office Supplies,Envelopes,ENV-59942,1332.46,4,0,-95.61
CA-2021-105781,2021-12-28,2021-12-31,CG-1035,East,Michigan,Office Supplies,Supplies,SUP-12364,1026.35,1,0.5,-109.0
CA-2021-105782,2022-01-19,2022-01-21,CG-1152,Central,California,Technology,Machines,MAC-37833,2267.6,10,0.3,-245.38
CA-2021-105783,2021-07-08,2021-07-15,CG-1094,East,Illinois,Technology,Machines,MAC-66985,1191.63,2,0.2,-103.29
CA-2021-105784,2021-04-27,2021-05-03,CG-1150,West,Illinois,Furniture,Bookcases,BOO-12388,347.44,5,0,82.47
CA-2021-105785,2021-01-06,2021-01-10,CG-1188,East,Michigan,Office Supplies,Art,ART-38890,2405.71,7,0.3,-394.67
CA-2021-105786,2021-04-23,2021-04-30,CG-1051,West,California,Office Supplies,Envelopes,ENV-58245,930.45,10,0.3,129.26
CA-2021-105787,2022-01-04,2022-01-06,CG-1051,East,Georgia,Technology,Copiers,COP-52905,2550.11,8,0.5,907.92
CA-2021-105788,2021-05-15,2021-05-22,CG-1005,East,New York,Technology,Phones,PHO-27658,304.65,3,0.3,-31.95
CA-2021-105789,2021-11-17,2021-11-22,CG-1136,West,Pennsylvania,Furniture,Tables,TAB-15020,2518.28,6,0.5,311.83
CA-2021-105790,2022-10-17,2022-10-18,CG-1135,South,Pennsylvania,Furniture,Chairs,CHA-94550,1684.11,5,0,649.58
CA-2021-105791,2022-05-15,2022-05-21,CG-1143,East,Texas,Technology,Machines,MAC-66861,2609.94,4,0,-395.04
CA-2021-105792,2021-11-15,2021-11-17,CG-1018,South,Florida,Furniture,Furnishings,FUR-46495,1758.31,9,0.3,186.94
CA-2021-105793,2021-10-20,2021-10-24,CG-1190,West,Washington,Office Supplies,Binders,BIN-98045,1457.33,10,0.1,243.77
CA-2021-105794,2021-06-04,2021-06-05,CG-1001,Central,Pennsylvania,Office Supplies,Labels,LAB-34738,2486.94,6,0.3,472.49
CA-2021-105795,2021-08-25,2021-08-26,CG-1145,West,Ohio,Office Supplies,Envelopes,ENV-77698,754.19,5,0.2,-100.33
CA-2021-105796,2022-04-27,2022-04-30,CG-1067,East,Texas,Office Supplies,Envelopes,ENV-89866,720.94,8,0,-96.0
CA-2021-105797,2021-01-22,2021-01-24,CG-1017,East,Illinois,Furniture,Bookcases,BOO-11633,1637.17,1,0,269.04
CA-2021-105798,2022-05-19,2022-05-22,CG-1106,West,Illinois,Office Supplies,Storage,STO-76316,1615.07,7,0,-253.38
CA-2021-105799,2021-11-09,2021-11-15,CG-1066,South,Pennsylvania,Technology,Machines,MAC-56469,706.66,1,0,-50.9
CA-2021-105800,2021-01-22,2021-01-29,CG-1136,East,Ohio,Technology,Copiers,COP-20509,2686.83,9,0,314.21
CA-2021-105801,2021-08-27,2021-08-31,CG-1197,East,Georgia,Technology,Accessories,ACC-39587,1745.75,6,0.3,190.71
CA-2021-105802,2021-05-27,2021-05-31,CG-1136,Central,Ohio,Furniture,Furnishings,FUR-78126,1145.63,6,0,-26.89
CA-2021-105803,2022-03-01,2022-03-03,CG-1134,West,Texas,Technology,Phones,PHO-26621,535.75,4,0.5,-53.52
CA-2021-105804,2022-05-09,2022-05-10,CG-1074,East,Texas,Office Supplies,Fasteners,FAS-59775,721.0,3,0.1,274.13
CA-2021-105805,2021-12-28,2021-12-31,CG-1012,West,Florida,Technology,Machines,MAC-42486,1853.18,5,0,251.71
CA-2021-105806,2021-05-04,2021-05-05,CG-1006,Central,California,Technology,Accessories,ACC-43181,1515.59,5,0.3,184.61
CA-2021-105807,2021-08-30,2021-09-05,CG-1068,East,Washington,Technology,Copiers,COP-85131,1423.86,8,0.3,376.61
CA-2021-105808,2021-09-23,2021-09-29,CG-1164,East,Florida,Office Supplies,Storage,STO-28906,2977.24,9,0.5,1092.28
CA-2021-105809,2021-10-31,2021-11-07,CG-1104,East,Florida,Furniture,Tables,TAB-38391,453.61,2,0.3,-13.15
CA-2021-105810,2021-12-26,2021-12-29,CG-1196,Central,Pennsylvania,Office Supplies,Envelopes,ENV-55498,2390.06,4,0.1,-393.67
CA-2021-105811,2022-12-08,2022-12-12,CG-1165,Central,Georgia,Furniture,Furnishings,FUR-69560,1892.93,2,0,-248.45
CA-2021-105812,2022-11-12,2022-11-13,CG-1192,West,Washington,Technology,Accessories,ACC-66200,2242.76,5,0.2,-266.87
CA-2021-105813,2022-03-01,2022-03-04,CG-1131,West,Georgia,Furniture,Furnishings,FUR-46451,2109.7,5,0,329.23
CA-2021-105814,2021-11-21,2021-11-27,CG-1166,West,Pennsylvania,Office Supplies,Fasteners,FAS-12332,1122.55,6,0.5,374.8
CA-2021-105815,2022-05-15,2022-05-19,CG-1198,West,Pennsylvania,Furniture,Chairs,CHA-40225,1427.78,4,0.1,-38.43
CA-2021-105816,2022-05-23,2022-05-24,CG-1166,East,Washington,Furniture,Bookcases,BOO-53075,879.58,4,0,87.46
CA-2021-105817,2022-06-28,2022-06-30,CG-1061,East,New York,Furniture,Furnishings,FUR-33215,519.28,9,0.1,-36.26
CA-2021-105818,2022-02-18,2022-02-21,CG-1174,Central,Washington,Technology,Machines,MAC-36225,2827.94,8,0,243.87
CA-2021-105819,2022-02-10,2022-02-14,CG-1133,West,Illinois,Office Supplies,Envelopes,ENV-16052,980.58,3,0,39.25
CA-2021-105820,2021-06-20,2021-06-27,CG-1175,West,Illinois,Technology,Phones,PHO-90353,2415.15,1,0.2,-176.05
CA-2021-105821,2022-12-09,2022-12-15,CG-1158,Central,Ohio,Office Supplies,Fasteners,FAS-31473,1428.98,10,0,26.16
CA-2021-105822,2021-04-18,2021-04-24,CG-1116,East,Michigan,Office Supplies,Fasteners,FAS-80593,452.92,7,0,135.27
CA-2021-105823,2022-09-10,2022-09-17,CG-1110,East,Washington,Technology,Copiers,COP-22091,2789.76,8,0,-407.61
CA-2021-105824,2022-02-27,2022-03-03,CG-1164,South,Georgia,Office Supplies,Envelopes,ENV-55706,563.2,3,0,124.56
CA-2021-105825,2022-08-27,2022-08-30,CG-1196,Central,Pennsylvania,Furniture,Furnishings,FUR-39566,799.69,8,0.3,-74.39
CA-2021-105826,2021-08-18,2021-08-22,CG-1111,West,Georgia,Technology,Phones,PHO-62269,1768.43,8,0.2,-246.28
CA-2021-105827,2021-06-03,2021-06-10,CG-1009,East,Georgia,Office Supplies,Envelopes,ENV-87267,1728.96,1,0.5,70.1
CA-2021-105828,2022-06-28,2022-06-30,CG-1121,South,Florida,Furniture,Chairs,CHA-97073,1920.44,9,0.2,624.53
CA-2021-105829,2022-10-05,2022-10-08,CG-1116,East,Ohio,Office Supplies,Envelopes,ENV-28608,1868.23,2,0,190.87
CA-2021-105830,2022-01-28,2022-02-03,CG-1012,Central,Washington,Technology,Phones,PHO-70589,1316.17,6,0.3,267.61
CA-2021-105831,2021-08-06,2021-08-09,CG-1114,Central,Georgia,Office Supplies,Paper,PAP-97264,1572.35,1,0,270.65
CA-2021-105832,2022-08-30,2022-09-01,CG-1166,East,Ohio,Technology,Copiers,COP-63946,2559.6,7,0.5,1015.29
CA-2021-105833,2021-06-07,2021-06-13,CG-1138,South,Florida,Technology,Accessories,ACC-94856,1636.15,10,0,231.85
CA-2021-105834,2022-03-14,2022-03-20,CG-1098,West,Pennsylvania,Technology,Phones,PHO-26788,1361.54,7,0,237.05
CA-2021-105835,2022-05-02,2022-05-04,CG-1065,East,Michigan,Office Supplies,Appliances,APP-46136,60.31,8,0,1.25
CA-2021-105836,2021-04-27,2021-05-03,CG-1117,Central,Texas,Furniture,Chairs,CHA-81307,2343.58,10,0,-331.3
CA-2021-105837,2022-10-24,2022-10-26,CG-1148,South,California,Furniture,Tables,TAB-77697,1793.74,8,0.1,558.75
CA-2021-105838,2021-06-28,2021-07-01,CG-1141,East,Texas,Office Supplies,Art,ART-83530,1245.55,5,0,414.18
CA-2021-105839,2021-01-27,2021-01-29,CG-1021,South,Pennsylvania,Furniture,Chairs,CHA-22122,2039.9,5,0.5,66.83
CA-2021-105840,2022-04-30,2022-05-06,CG-1090,South,New York,Office Supplies,Supplies,SUP-49152,1301.53,7,0,402.94
CA-2021-105841,2021-08-12,2021-08-17,CG-1172,Central,New York,Technology,Copiers,COP-91609,595.39,10,0,-48.45
CA-2021-105842,2022-08-15,2022-08-21,CG-1196,Central,Washington,Furniture,Chairs,CHA-83113,2324.34,10,0,169.93
CA-2021-105843,2022-01-10,2022-01-14,CG-1141,Central,New York,Office Supplies,Fasteners,FAS-99009,506.61,4,0.5,-5.54
CA-2021-105844,2022-11-30,2022-12-06,CG-1012,West,Ohio,Office Supplies,Appliances,APP-45111,2169.35,6,0,175.9
CA-2021-105845,2022-02-02,2022-02-08,CG-1064,South,California,Office Supplies,Binders,BIN-75669,1763.64,7,0.1,405.82
CA-2021-105846,2022-09-11,2022-09-18,CG-1182,East,New York,Furniture,Tables,TAB-13766,1232.32,1,0.1,-74.7
CA-2021-105847,2021-03-23,2021-03-27,CG-1045,West,New York,Technology,Phones,PHO-13262,1412.26,7,0.3,-243.07
CA-2021-105848,2022-10-26,2022-10-28,CG-1034,West,Pennsylvania,Technology,Phones,PHO-51887,927.33,3,0,99.2
CA-2021-105849,2021-07-05,2021-07-07,CG-1102,West,California,Furniture,Furnishings,FUR-29381,308.79,5,0,59.53
CA-2021-105850,2021-01-24,2021-01-26,CG-1020,West,Washington,Office Supplies,Fasteners,FAS-62785,2999.67,1,0.2,-145.37
CA-2021-105851,2021-12-08,2021-12-11,CG-1099,Central,Ohio,Office Supplies,Binders,BIN-90405,991.38,6,0,66.21
CA-2021-105852,2022-07-28,2022-07-30,CG-1167,West,Ohio,Office Supplies,Fasteners,FAS-29335,2545.04,6,0,756.18
CA-2021-105853,2022-06-08,2022-06-13,CG-1186,West,California,Office Supplies,Labels,LAB-47585,2030.9,8,0,-333.82
CA-2021-105854,2022-12-11,2022-12-13,CG-1128,Central,Michigan,Furniture,Tables,TAB-85694,307.97,4,0.5,-28.82
CA-2021-105855,2022-09-29,2022-10-02,CG-1106,East,Michigan,Office Supplies,Appliances,APP-84205,1801.14,10,0.5,718.39
CA-2021-105856,2021-05-12,2021-05-14,CG-1024,East,Florida,Office Supplies,Art,ART-96452,184.32,5,0.2,-30.36
CA-2021-105857,2022-03-09,2022-03-12,CG-1135,South,Michigan,Office Supplies,Supplies,SUP-51171,2869.23,1,0.1,648.82
CA-2021-105858,2022-07-06,2022-07-07,CG-1158,East,Pennsylvania,Furniture,Bookcases,BOO-35047,431.01,8,0.5,132.91
CA-2021-105859,2022-11-19,2022-11-24,CG-1087,West,Illinois,Technology,Phones,PHO-33659,1001.98,9,0.3,299.88
CA-2021-105860,2022-08-15,2022-08-19,CG-1126,West,Florida,Technology,Accessories,ACC-77344,693.51,8,0.3,178.22
CA-2021-105861,2021-01-04,2021-01-11,CG-1049,West,Ohio,Furniture,Furnishings,FUR-99889,2714.77,5,0.3,1011.03
CA-2021-105862,2022-10-23,2022-10-28,CG-1034,West,Texas,Office Supplies,Fasteners,FAS-11839,373.89,1,0.5,-15.55
CA-2021-105863,2021-02-04,2021-02-10,CG-1177,West,Florida,Technology,Phones,PHO-44018,1095.99,7,0,238.69
CA-2021-105864,2022-07-30,2022-08-03,CG-1023,East,Illinois,Technology,Accessories,ACC-67404,1848.4,5,0.5,-184.23
CA-2021-105865,2022-10-23,2022-10-26,CG-1081,East,Illinois,Office Supplies,Storage,STO-24287,947.96,8,0,-93.49
CA-2021-105866,2021-12-08,2021-12-12,CG-1038,East,Washington,Furniture,Tables,TAB-70055,2787.99,2,0,-89.51
CA-2021-105867,2022-08-10,2022-08-12,CG-1012,West,Pennsylvania,Office Supplies,Storage,STO-93447,2431.86,7,0,188.4
CA-2021-105868,2022-12-31,2023-01-02,CG-1069,East,Georgia,Technology,Accessories,ACC-30453,122.07,6,0.1,13.72
CA-2021-105869,2022-05-17,2022-05-19,CG-1029,West,Texas,Office Supplies,Appliances,APP-60316,1176.07,8,0.5,-2.55
CA-2021-105870,2021-07-18,2021-07-24,CG-1081,East,Michigan,Technology,Accessories,ACC-93992,2738.58,2,0.5,749.36
CA-2021-105871,2022-08-16,2022-08-18,CG-1057,West,Georgia,Furniture,Chairs,CHA-14001,139.25,3,0,-21.54
CA-2021-105872,2021-09-17,2021-09-23,CG-1127,West,Washington,Office Supplies,Appliances,APP-49154,653.65,9,0.1,250.37
CA-2021-105873,2021-07-18,2021-07-19,CG-1031,West,Washington,Office Supplies,Binders,BIN-58385,1514.02,4,0.5,-53.54
CA-2021-105874,2021-04-30,2021-05-05,CG-1127,West,California,Office Supplies,Binders,BIN-59730,1613.22,6,0,202.72
CA-2021-105875,2021-02-10,2021-02-16,CG-1136,South,Ohio,Furniture,Tables,TAB-57393,1541.76,4,0.3,354.74
CA-2021-105876,2022-02-06,2022-02-12,CG-1089,Central,Texas,Furniture,Chairs,CHA-26380,1592.05,1,0.1,260.6
CA-2021-105877,2021-04-18,2021-04-19,CG-1097,South,Georgia,Technology,Machines,MAC-82557,640.08,7,0.5,-85.8
CA-2021-105878,2022-12-03,2022-12-06,CG-1033,West,Michigan,Technology,Phones,PHO-99741,2264.42,4,0,-354.16
CA-2021-105879,2022-06-17,2022-06-18,CG-1083,West,Illinois,Furniture,Furnishings,FUR-69108,509.81,4,0.2,90.7
CA-2021-105880,2022-09-27,2022-10-01,CG-1082,Central,Illinois,Office Supplies,Labels,LAB-80875,873.57,6,0,247.77
CA-2021-105881,2022-06-15,2022-06-18,CG-1140,South,Michigan,Technology,Accessories,ACC-79218,1164.03,1,0,-64.97
CA-2021-105882,2022-07-07,2022-07-12,CG-1196,Central,New York,Technology,Machines,MAC-61852,1866.61,9,0.5,623.38
CA-2021-105883,2021-02-09,2021-02-11,CG-1088,West,California,Office Supplies,Appliances,APP-84144,1715.4,6,0.2,-26.62
CA-2021-105884,2022-06-24,2022-06-29,CG-1119,South,Florida,Technology,Accessories,ACC-16695,566.04,1,0.5,148.77
CA-2021-105885,2022-06-30,2022-07-05,CG-1051,South,Georgia,Furniture,Furnishings,FUR-68827,693.34,3,0.2,-46.98
CA-2021-105886,2021-03-04,2021-03-07,CG-1025,West,Georgia,Furniture,Tables,TAB-87062,1736.92,6,0,216.16
CA-2021-105887,2022-10-10,2022-10-11,CG-1133,Central,New York,Furniture,Chairs,CHA-49823,1124.42,4,0,249.23
CA-2021-105888,2021-03-22,2021-03-26,CG-1028,East,Pennsylvania,Furniture,Tables,TAB-49463,829.43,3,0,-101.84
CA-2021-105889,2022-10-30,2022-11-02,CG-1193,South,California,Office Supplies,Supplies,SUP-12398,2259.02,1,0,466.18
CA-2021-105890,2022-11-26,2022-12-02,CG-1063,South,Georgia,Furniture,Tables,TAB-98911,2496.75,2,0,241.82
CA-2021-105891,2022-08-18,2022-08-25,CG-1024,Central,Ohio,Technology,Phones,PHO-11364,698.27,10,0.3,124.6
CA-2021-105892,2022-04-03,2022-04-05,CG-1172,Central,New York,Office Supplies,Binders,BIN-47195,175.77,1,0,31.8
CA-2021-105893,2021-11-07,2021-11-08,CG-1181,West,Illinois,Furniture,Chairs,CHA-36212,230.58,9,0,85.96
CA-2021-105894,2022-02-14,2022-02-15,CG-1004,Central,Florida,Office Supplies,Labels,LAB-20868,1097.13,1,0,-116.49
CA-2021-105895,2021-06-13,2021-06-18,CG-1098,Central,Ohio,Office Supplies,Supplies,SUP-89986,2615.88,7,0.1,165.27
CA-2021-105896,2022-05-29,2022-06-05,CG-1008,Central,Michigan,Technology,Copiers,COP-22400,1151.49,4,0.5,459.65
CA-2021-105897,2022-02-21,2022-02-26,CG-1000,South,New York,Office Supplies,Envelopes,ENV-18813,260.75,10,0.2,51.07
CA-2021-105898,2021-11-08,2021-11-12,CG-1041,South,Florida,Furniture,Tables,TAB-91453,2648.88,1,0.5,468.77
CA-2021-105899,2021-05-13,2021-05-16,CG-1176,South,Illinois,Office Supplies,Storage,STO-30668,1616.8,4,0,-27.65
CA-2021-105900,2021-12-08,2021-12-15,CG-1105,South,Illinois,Furniture,Chairs,CHA-98003,717.08,5,0.3,-58.07
CA-2021-105901,2022-04-04,2022-04-10,CG-1151,West,Washington,Office Supplies,Envelopes,ENV-31717,2847.72,4,0.1,-301.32
CA-2021-105902,2022-10-27,2022-10-28,CG-1103,Central,Ohio,Furniture,Chairs,CHA-12633,419.02,1,0.1,-65.72
CA-2021-105903,2022-01-02,2022-01-06,CG-1093,South,Washington,Technology,Copiers,COP-56992,2734.8,5,0,-502.67
CA-2021-105904,2022-11-14,2022-11-19,CG-1051,Central,Florida,Furniture,Tables,TAB-92396,254.98,7,0.3,38.2
CA-2021-105905,2022-06-19,2022-06-25,CG-1100,West,California,Furniture,Chairs,CHA-88585,2295.74,9,0,-203.76
CA-2021-105906,2022-03-30,2022-04-02,CG-1068,East,Illinois,Office Supplies,Paper,PAP-29197,147.34,5,0,-3.18
CA-2021-105907,2022-12-11,2022-12-17,CG-1014,Central,Ohio,Office Supplies,Labels,LAB-48914,1128.74,7,0,364.04
CA-2021-105908,2021-09-10,2021-09-11,CG-1099,East,Pennsylvania,Technology,Accessories,ACC-38560,1318.85,5,0.1,448.23
CA-2021-105909,2021-03-15,2021-03-22,CG-1096,South,Washington,Furniture,Tables,TAB-39394,2271.22,4,0.1,-67.37
CA-2021-105910,2022-05-20,2022-05-24,CG-1045,Central,Texas,Technology,Phones,PHO-73266,2733.43,3,0,719.19
CA-2021-105911,2022-06-07,2022-06-10,CG-1105,East,Texas,Technology,Accessories,ACC-76147,532.61,9,0.3,50.57
CA-2021-105912,2021-05-29,2021-06-02,CG-1141,South,Georgia,Furniture,Chairs,CHA-89857,842.36,10,0.2,269.54
CA-2021-105913,2022-08-04,2022-08-09,CG-1104,East,Texas,Office Supplies,Supplies,SUP-70044,224.41,5,0.3,70.11
CA-2021-105914,2021-12-22,2021-12-26,CG-1048,West,Pennsylvania,Furniture,Bookcases,BOO-78315,886.42,1,0.2,48.96
CA-2021-105915,2022-02-07,2022-02-12,CG-1117,East,Ohio,Office Supplies,Supplies,SUP-55536,219.81,7,0.5,-22.9
CA-2021-105916,2022-02-06,2022-02-11,CG-1067,East,Pennsylvania,Furniture,Tables,TAB-26879,2678.25,2,0,-494.49
CA-2021-105917,2022-05-30,2022-05-31,CG-1001,East,Ohio,Technology,Phones,PHO-86187,1506.01,5,0.1,391.19
CA-2021-105918,2022-01-20,2022-01-22,CG-1007,South,Pennsylvania,Furniture,Chairs,CHA-41996,1991.91,4,0.1,-248.39
CA-2021-105919,2022-11-21,2022-11-26,CG-1099,West,Florida,Furniture,Chairs,CHA-52960,2438.19,9,0.2,-3.34
CA-2021-105920,2021-10-29,2021-11-05,CG-1004,Central,Pennsylvania,Furniture,Furnishings,FUR-81427,1951.06,2,0,298.57
CA-2021-105921,2022-08-03,2022-08-10,CG-1093,West,Illinois,Office Supplies,Envelopes,ENV-16294,2125.16,6,0.5,343.9
CA-2021-105922,2021-12-14,2021-12-21,CG-1005,South,Ohio,Furniture,Bookcases,BOO-63402,836.27,6,0.5,-123.27
CA-2021-105923,2021-01-13,2021-01-16,CG-1054,East,Pennsylvania,Technology,Accessories,ACC-79013,1738.1,10,0,321.19
CA-2021-105924,2022-10-04,2022-10-09,CG-1043,East,California,Furniture,Chairs,CHA-63963,470.03,6,0.5,43.93
CA-2021-105925,2022-07-10,2022-07-16,CG-1155,West,Michigan,Office Supplies,Paper,PAP-22283,2912.8,1,0,847.1
CA-2021-105926,2021-09-21,2021-09-26,CG-1169,East,Georgia,Technology,Phones,PHO-82342,2736.34,7,0.5,531.59
CA-2021-105927,2021-04-24,2021-05-01,CG-1098,East,California,Office Supplies,Fasteners,FAS-51409,2028.87,9,0.3,-176.87
CA-2021-105928,2021-09-05,2021-09-10,CG-1197,Central,Illinois,Furniture,Chairs,CHA-87372,2845.86,7,0.5,522.5
CA-2021-105929,2021-07-21,2021-07-24,CG-1110,South,Michigan,Office Supplies,Fasteners,FAS-45159,689.98,4,0,128.18
CA-2021-105930,2021-12-16,2021-12-23,CG-1089,South,Michigan,Office Supplies,Paper,PAP-94562,2196.89,2,0,572.22
CA-2021-105931,2021-03-20,2021-03-24,CG-1126,South,Ohio,Furniture,Tables,TAB-13599,925.58,1,0,58.53
CA-2021-105932,2021-03-19,2021-03-23,CG-1072,South,Florida,Technology,Copiers,COP-12234,2029.79,10,0.1,633.17
CA-2021-105933,2022-04-09,2022-04-12,CG-1179,West,Georgia,Technology,Accessories,ACC-36517,452.55,10,0.1,107.9
CA-2021-105934,2021-01-13,2021-01-14,CG-1095,West,California,Technology,Phones,PHO-72287,1876.72,10,0,69.74
CA-2021-105935,2021-10-27,2021-11-03,CG-1068,West,Michigan,Office Supplies,Paper,PAP-65537,946.36,10,0.3,120.81
CA-2021-105936,2022-07-30,2022-08-02,CG-1133,Central,California,Office Supplies,Envelopes,ENV-49801,2067.37,1,0.3,72.48
CA-2021-105937,2022-01-18,2022-01-22,CG-1016,Central,Ohio,Technology,Machines,MAC-69243,2995.65,8,0,394.68
CA-2021-105938,2022-08-15,2022-08-20,CG-1166,East,Texas,Office Supplies,Binders,BIN-92197,1590.6,6,0.1,-238.08
CA-2021-105939,2021-08-21,2021-08-28,CG-1023,South,Washington,Furniture,Tables,TAB-47232,2618.68,7,0,410.87
CA-2021-105940,2022-09-09,2022-09-13,CG-1093,South,Illinois,Furniture,Tables,TAB-75472,1182.84,8,0.3,256.21
CA-2021-105941,2021-04-22,2021-04-27,CG-1110,East,Washington,Furniture,Tables,TAB-93730,1072.42,4,0,-189.41
CA-2021-105942,2022-09-25,2022-09-29,CG-1055,Central,Illinois,Technology,Machines,MAC-17661,344.84,8,0,17.76
CA-2021-105943,2022-02-27,2022-02-28,CG-1046,South,Washington,Furniture,Bookcases,BOO-64436,109.34,2,0.1,31.5
CA-2021-105944,2022-09-28,2022-10-02,CG-1178,West,Florida,Office Supplies,Binders,BIN-32950,2316.69,8,0.5,912.98
CA-2021-105945,2021-07-02,2021-07-06,CG-1044,Central,Florida,Furniture,Tables,TAB-65104,602.35,10,0.1,167.45
CA-2021-105946,2022-08-19,2022-08-24,CG-1176,South,Texas,Furniture,Chairs,CHA-65325,2663.29,1,0.1,222.75
CA-2021-105947,2022-04-15,2022-04-16,CG-1003,East,Texas,Office Supplies,Paper,PAP-91088,1756.7,5,0.3,400.73
CA-2021-105948,2022-07-11,2022-07-13,CG-1097,Central,Ohio,Technology,Machines,MAC-13572,2058.83,5,0,673.4
CA-2021-105949,2022-05-15,2022-05-21,CG-1100,Central,Texas,Furniture,Furnishings,FUR-81912,131.31,7,0.3,28.51
CA-2021-105950,2021-12-06,2021-12-08,CG-1130,South,Michigan,Furniture,Bookcases,BOO-53985,784.75,6,0.1,170.26
CA-2021-105951,2022-09-26,2022-09-28,CG-1088,South,Georgia,Furniture,Chairs,CHA-50080,2587.6,1,0,676.81
CA-2021-105952,2022-10-20,2022-10-21,CG-1000,West,Illinois,Office Supplies,Fasteners,FAS-28864,410.91,1,0,42.96
CA-2021-105953,2021-01-02,2021-01-08,CG-1007,Central,Ohio,Office Supplies,Supplies,SUP-64756,1404.33,3,0,498.03
CA-2021-105954,2022-06-22,2022-06-26,CG-1156,South,Texas,Technology,Accessories,ACC-26302,2877.66,9,0,804.75
CA-2021-105955,2021-03-24,2021-03-28,CG-1087,West,Ohio,Office Supplies,Art,ART-57814,444.78,1,0,15.01
CA-2021-105956,2022-09-11,2022-09-16,CG-1091,East,Florida,Technology,Accessories,ACC-65302,2244.51,2,0.1,453.57
CA-2021-105957,2022-02-22,2022-02-28,CG-1139,South,California,Furniture,Chairs,CHA-99765,2285.63,3,0.5,690.35
